target,condition,source_context,n_source_perturbed_cells,n_source_batches,n_source_control_cells
K562,GLRX5+ctrl,jurkat,185,53,12013
K562,GMPS+ctrl,jurkat,38,31,12013
K562,GNL3+ctrl,jurkat,123,49,12013
K562,GNL3L+ctrl,jurkat,69,37,12013
K562,GNPAT+ctrl,jurkat,35,26,12013
K562,GPN1+ctrl,jurkat,50,32,12013
K562,GPN2+ctrl,jurkat,53,35,12013
K562,GPN3+ctrl,jurkat,179,54,12013
K562,GRSF1+ctrl,jurkat,96,44,12013
K562,GRWD1+ctrl,jurkat,116,51,12013
K562,GSK3B+ctrl,jurkat,56,37,12013
K562,GTF2B+ctrl,jurkat,43,35,12013
K562,GTF2E1+ctrl,jurkat,65,36,12013
K562,GTF2F1+ctrl,jurkat,41,27,12013
K562,GTF2F2+ctrl,jurkat,117,51,12013
K562,GTF2H2+ctrl,jurkat,69,38,12013
K562,GTF2H3+ctrl,jurkat,92,46,12013
K562,GTF3A+ctrl,jurkat,54,31,12013
K562,GTF3C2+ctrl,jurkat,72,43,12013
K562,GTF3C4+ctrl,jurkat,1160,55,12013
K562,GTF3C5+ctrl,jurkat,80,42,12013
K562,GYG1+ctrl,jurkat,179,50,12013
K562,H2AFZ+ctrl,jurkat,217,54,12013
K562,HARS2+ctrl,jurkat,27,21,12013
K562,HAUS5+ctrl,jurkat,27,23,12013
K562,HAUS6+ctrl,jurkat,25,20,12013
K562,HBS1L+ctrl,jurkat,47,31,12013
K562,HEATR1+ctrl,jurkat,77,40,12013
K562,HECTD1+ctrl,jurkat,102,46,12013
K562,HERC1+ctrl,jurkat,131,49,12013
K562,HEXIM1+ctrl,jurkat,64,37,12013
K562,HGS+ctrl,jurkat,29,22,12013
K562,HIPK1+ctrl,jurkat,94,42,12013
K562,HMBOX1+ctrl,jurkat,64,44,12013
K562,HMGA1+ctrl,jurkat,59,36,12013
K562,HMGB3+ctrl,jurkat,68,38,12013
K562,HMGCS1+ctrl,jurkat,126,49,12013
K562,HMGN2+ctrl,jurkat,51,35,12013
K562,HMX3+ctrl,jurkat,171,52,12013
K562,HNRNPDL+ctrl,jurkat,49,36,12013
K562,HNRNPH1+ctrl,jurkat,41,28,12013
K562,HNRNPK+ctrl,jurkat,24,21,12013
K562,HNRNPM+ctrl,jurkat,73,41,12013
K562,HNRNPR+ctrl,jurkat,64,39,12013
K562,HPS5+ctrl,jurkat,61,39,12013
K562,HSCB+ctrl,jurkat,319,54,12013
K562,HSD17B10+ctrl,jurkat,639,54,12013
K562,HSPA14+ctrl,jurkat,146,54,12013
K562,HSPA9+ctrl,jurkat,47,34,12013
K562,HSPE1+ctrl,jurkat,149,50,12013
K562,HSPH1+ctrl,jurkat,66,32,12013
K562,HTATSF1+ctrl,jurkat,75,40,12013
K562,HYOU1+ctrl,jurkat,55,33,12013
K562,IARS+ctrl,jurkat,55,31,12013
K562,ICE1+ctrl,jurkat,40,31,12013
K562,IFITM2+ctrl,jurkat,55,34,12013
K562,IGBP1+ctrl,jurkat,68,40,12013
K562,ILF2+ctrl,jurkat,76,42,12013
K562,IMPA2+ctrl,jurkat,75,39,12013
K562,IMPDH2+ctrl,jurkat,97,42,12013
K562,INF2+ctrl,jurkat,99,45,12013
K562,ING3+ctrl,jurkat,223,54,12013
K562,INO80B+ctrl,jurkat,125,47,12013
K562,INO80C+ctrl,jurkat,183,53,12013
K562,INTS10+ctrl,jurkat,89,45,12013
K562,INTS11+ctrl,jurkat,70,39,12013
K562,INTS13+ctrl,jurkat,301,54,12013
K562,INTS3+ctrl,jurkat,87,44,12013
K562,INTS4+ctrl,jurkat,64,36,12013
K562,INTS9+ctrl,jurkat,144,50,12013
K562,IPO11+ctrl,jurkat,93,46,12013
K562,IPO7+ctrl,jurkat,122,50,12013
K562,IPO9+ctrl,jurkat,137,50,12013
K562,ISCA2+ctrl,jurkat,127,49,12013
K562,ISG20L2+ctrl,jurkat,79,39,12013
K562,IST1+ctrl,jurkat,122,49,12013
K562,ISY1+ctrl,jurkat,24,19,12013
K562,KANSL1+ctrl,jurkat,60,36,12013
K562,KARS+ctrl,jurkat,39,27,12013
K562,KAT8+ctrl,jurkat,94,37,12013
K562,KCMF1+ctrl,jurkat,85,40,12013
K562,KDM1A+ctrl,jurkat,185,53,12013
K562,KDM2A+ctrl,jurkat,41,29,12013
K562,KIAA0586+ctrl,jurkat,62,33,12013
K562,KIF14+ctrl,jurkat,28,22,12013
K562,KIF18A+ctrl,jurkat,47,35,12013
K562,KIF18B+ctrl,jurkat,88,41,12013
K562,KIF20A+ctrl,jurkat,35,27,12013
K562,KRI1+ctrl,jurkat,165,51,12013
K562,KRR1+ctrl,jurkat,83,43,12013
K562,LAMTOR1+ctrl,jurkat,274,52,12013
K562,LAMTOR3+ctrl,jurkat,78,44,12013
K562,LARS2+ctrl,jurkat,112,50,12013
K562,LAS1L+ctrl,jurkat,150,53,12013
K562,LDB1+ctrl,jurkat,138,51,12013
K562,LETM1+ctrl,jurkat,150,49,12013
K562,LRP5+ctrl,jurkat,89,41,12013
K562,LRRC37B+ctrl,jurkat,95,45,12013
K562,LSG1+ctrl,jurkat,162,52,12013
K562,LSM12+ctrl,jurkat,99,42,12013
K562,LSM3+ctrl,jurkat,116,49,12013
K562,LSM4+ctrl,jurkat,34,27,12013
K562,LSM5+ctrl,jurkat,61,35,12013
K562,LSM6+ctrl,jurkat,50,33,12013
K562,LSM7+ctrl,jurkat,67,38,12013
K562,LYRM4+ctrl,jurkat,36,30,12013
K562,MAD2L1+ctrl,jurkat,51,32,12013
K562,MAK16+ctrl,jurkat,51,37,12013
K562,MALSU1+ctrl,jurkat,88,43,12013
K562,MAP2K7+ctrl,jurkat,28,18,12013
K562,MARS+ctrl,jurkat,74,42,12013
K562,MASTL+ctrl,jurkat,54,37,12013
K562,MAX+ctrl,jurkat,73,42,12013
K562,MBD3+ctrl,jurkat,168,51,12013
K562,MBIP+ctrl,jurkat,70,34,12013
K562,MBNL1+ctrl,jurkat,161,51,12013
K562,MBTPS1+ctrl,jurkat,182,54,12013
K562,MCM2+ctrl,jurkat,111,47,12013
K562,MCM3+ctrl,jurkat,284,53,12013
K562,MCM3AP+ctrl,jurkat,25,21,12013
K562,MCM4+ctrl,jurkat,37,25,12013
K562,MCM6+ctrl,jurkat,324,54,12013
K562,MED10+ctrl,jurkat,41,28,12013
K562,MED11+ctrl,jurkat,93,43,12013
K562,MED16+ctrl,jurkat,55,30,12013
K562,MED17+ctrl,jurkat,31,23,12013
K562,MED18+ctrl,jurkat,79,42,12013
K562,MED19+ctrl,jurkat,257,53,12013
K562,MED22+ctrl,jurkat,57,34,12013
K562,MED24+ctrl,jurkat,43,28,12013
K562,MED26+ctrl,jurkat,82,39,12013
K562,MED27+ctrl,jurkat,35,26,12013
K562,MED28+ctrl,jurkat,34,24,12013
K562,MED29+ctrl,jurkat,38,29,12013
K562,MED30+ctrl,jurkat,92,40,12013
K562,MED4+ctrl,jurkat,194,54,12013
K562,MEN1+ctrl,jurkat,90,49,12013
K562,METAP2+ctrl,jurkat,62,40,12013
K562,MICOS10+ctrl,jurkat,135,47,12013
K562,MIOS+ctrl,jurkat,130,48,12013
K562,MIS12+ctrl,jurkat,30,25,12013
K562,MLST8+ctrl,jurkat,59,33,12013
K562,MMS19+ctrl,jurkat,114,47,12013
K562,MNAT1+ctrl,jurkat,141,48,12013
K562,MPG+ctrl,jurkat,63,33,12013
K562,MPHOSPH10+ctrl,jurkat,137,51,12013
K562,MRGBP+ctrl,jurkat,167,52,12013
K562,MRPL13+ctrl,jurkat,50,34,12013
K562,MRPL14+ctrl,jurkat,75,40,12013
K562,MRPL15+ctrl,jurkat,85,41,12013
K562,MRPL17+ctrl,jurkat,69,39,12013
K562,MRPL18+ctrl,jurkat,63,40,12013
K562,MRPL28+ctrl,jurkat,103,48,12013
K562,MRPL3+ctrl,jurkat,133,49,12013
K562,MRPL34+ctrl,jurkat,689,55,12013
K562,MRPL36+ctrl,jurkat,1095,55,12013
K562,MRPL37+ctrl,jurkat,71,42,12013
K562,MRPL38+ctrl,jurkat,122,49,12013
K562,MRPL41+ctrl,jurkat,139,51,12013
K562,MRPL42+ctrl,jurkat,87,44,12013
K562,MRPL43+ctrl,jurkat,47,32,12013
K562,MRPL44+ctrl,jurkat,74,41,12013
K562,MRPL46+ctrl,jurkat,82,39,12013
K562,MRPL51+ctrl,jurkat,36,27,12013
K562,MRPS11+ctrl,jurkat,92,44,12013
K562,MRPS12+ctrl,jurkat,49,32,12013
K562,MRPS14+ctrl,jurkat,26,22,12013
K562,MRPS16+ctrl,jurkat,144,51,12013
K562,MRPS17+ctrl,jurkat,96,46,12013
K562,MRPS2+ctrl,jurkat,51,34,12013
K562,MRPS21+ctrl,jurkat,175,51,12013
K562,MRPS22+ctrl,jurkat,68,43,12013
K562,MRPS23+ctrl,jurkat,65,35,12013
K562,MRPS31+ctrl,jurkat,55,38,12013
K562,MRPS33+ctrl,jurkat,64,38,12013
K562,MRPS35+ctrl,jurkat,98,46,12013
K562,MRPS6+ctrl,jurkat,150,49,12013
K562,MRPS7+ctrl,jurkat,80,40,12013
K562,MRPS9+ctrl,jurkat,107,47,12013
K562,MRTO4+ctrl,jurkat,56,36,12013
K562,MTBP+ctrl,jurkat,276,54,12013
K562,MTG2+ctrl,jurkat,176,51,12013
K562,MTHFD1+ctrl,jurkat,66,37,12013
K562,MYBBP1A+ctrl,jurkat,100,44,12013
K562,MYSM1+ctrl,jurkat,115,47,12013
K562,MZT1+ctrl,jurkat,21,19,12013
K562,NAA10+ctrl,jurkat,113,47,12013
K562,NAA20+ctrl,jurkat,101,46,12013
K562,NAA35+ctrl,jurkat,232,55,12013
K562,NAA50+ctrl,jurkat,60,38,12013
K562,NACA+ctrl,jurkat,67,40,12013
K562,NAF1+ctrl,jurkat,181,52,12013
K562,NAPA+ctrl,jurkat,42,26,12013
K562,NAT10+ctrl,jurkat,32,22,12013
K562,NCAPG+ctrl,jurkat,20,17,12013
K562,NCAPH2+ctrl,jurkat,159,51,12013
K562,NCBP1+ctrl,jurkat,45,30,12013
K562,NCBP2+ctrl,jurkat,50,32,12013
K562,NDUFA3+ctrl,jurkat,133,49,12013
K562,NDUFA4+ctrl,jurkat,75,41,12013
K562,NDUFA8+ctrl,jurkat,47,28,12013
K562,NDUFAF5+ctrl,jurkat,29,23,12013
K562,NDUFAF7+ctrl,jurkat,42,28,12013
K562,NDUFB4+ctrl,jurkat,122,49,12013
K562,NDUFB7+ctrl,jurkat,58,35,12013
K562,NDUFB8+ctrl,jurkat,79,41,12013
K562,NDUFS3+ctrl,jurkat,80,43,12013
K562,NELFA+ctrl,jurkat,126,51,12013
K562,NELFCD+ctrl,jurkat,115,46,12013
K562,NFRKB+ctrl,jurkat,168,53,12013
K562,NFS1+ctrl,jurkat,27,24,12013
K562,NHP2+ctrl,jurkat,121,46,12013
K562,NKAPD1+ctrl,jurkat,143,53,12013
K562,NOC2L+ctrl,jurkat,47,32,12013
K562,NOC3L+ctrl,jurkat,172,49,12013
K562,NOL11+ctrl,jurkat,139,52,12013
K562,NOL12+ctrl,jurkat,121,49,12013
K562,NOL8+ctrl,jurkat,193,54,12013
K562,NOL9+ctrl,jurkat,53,35,12013
K562,NOP9+ctrl,jurkat,167,50,12013
K562,NR2C2AP+ctrl,jurkat,56,32,12013
K562,NRBP1+ctrl,jurkat,80,42,12013
K562,NUB1+ctrl,jurkat,124,49,12013
K562,NUBP1+ctrl,jurkat,26,20,12013
K562,NUBP2+ctrl,jurkat,115,50,12013
K562,NUF2+ctrl,jurkat,23,19,12013
K562,NUP133+ctrl,jurkat,30,22,12013
K562,NUP35+ctrl,jurkat,92,42,12013
K562,NUP43+ctrl,jurkat,66,36,12013
K562,NUP54+ctrl,jurkat,24,20,12013
K562,NUP85+ctrl,jurkat,38,26,12013
K562,OGFOD1+ctrl,jurkat,65,35,12013
K562,ORC1+ctrl,jurkat,37,28,12013
K562,ORC3+ctrl,jurkat,56,32,12013
K562,ORC6+ctrl,jurkat,39,30,12013
K562,OSGEP+ctrl,jurkat,112,43,12013
K562,OSTC+ctrl,jurkat,81,45,12013
K562,OXA1L+ctrl,jurkat,49,26,12013
K562,PABPC1+ctrl,jurkat,39,28,12013
K562,PABPC4+ctrl,jurkat,118,45,12013
K562,PABPN1+ctrl,jurkat,24,19,12013
K562,PAF1+ctrl,jurkat,48,32,12013
K562,PAK1IP1+ctrl,jurkat,43,30,12013
K562,PAM16+ctrl,jurkat,68,42,12013
K562,PAXBP1+ctrl,jurkat,117,46,12013
K562,PCBP2+ctrl,jurkat,183,50,12013
K562,PCID2+ctrl,jurkat,94,46,12013
K562,PCM1+ctrl,jurkat,31,24,12013
K562,PDAP1+ctrl,jurkat,64,38,12013
K562,PDCD2+ctrl,jurkat,108,46,12013
K562,PDCD7+ctrl,jurkat,34,25,12013
K562,PDRG1+ctrl,jurkat,32,28,12013
K562,PEF1+ctrl,jurkat,54,33,12013
K562,PELP1+ctrl,jurkat,156,50,12013
K562,PET117+ctrl,jurkat,149,49,12013
K562,PEX1+ctrl,jurkat,34,27,12013
K562,PFDN1+ctrl,jurkat,55,32,12013
K562,PFDN2+ctrl,jurkat,50,35,12013
K562,PFDN5+ctrl,jurkat,42,28,12013
K562,PFDN6+ctrl,jurkat,30,24,12013
K562,PGAM1+ctrl,jurkat,147,53,12013
K562,PGAM5+ctrl,jurkat,90,47,12013
K562,PGD+ctrl,jurkat,77,37,12013
K562,PGK1+ctrl,jurkat,100,46,12013
K562,PHAX+ctrl,jurkat,142,52,12013
K562,PHB2+ctrl,jurkat,27,24,12013
K562,PHF10+ctrl,jurkat,121,50,12013
K562,PI4KA+ctrl,jurkat,167,54,12013
K562,PIGH+ctrl,jurkat,55,37,12013
K562,PMPCB+ctrl,jurkat,242,54,12013
K562,PNN+ctrl,jurkat,71,39,12013
K562,PNO1+ctrl,jurkat,107,44,12013
K562,POLD2+ctrl,jurkat,64,33,12013
K562,POLD3+ctrl,jurkat,74,42,12013
K562,POLR1B+ctrl,jurkat,48,31,12013
K562,POLR1D+ctrl,jurkat,64,35,12013
K562,POLR2F+ctrl,jurkat,33,23,12013
K562,POLR2I+ctrl,jurkat,82,43,12013
K562,POLR2L+ctrl,jurkat,25,23,12013
K562,POLR2M+ctrl,jurkat,105,47,12013
K562,POLR3D+ctrl,jurkat,38,30,12013
K562,POLR3E+ctrl,jurkat,76,38,12013
K562,POLR3F+ctrl,jurkat,41,29,12013
K562,POLR3H+ctrl,jurkat,50,32,12013
K562,POLRMT+ctrl,jurkat,186,53,12013
K562,POP4+ctrl,jurkat,124,48,12013
K562,POP5+ctrl,jurkat,195,52,12013
K562,POP7+ctrl,jurkat,109,46,12013
K562,PPIE+ctrl,jurkat,41,31,12013
K562,PPIH+ctrl,jurkat,72,41,12013
K562,PPIL2+ctrl,jurkat,39,27,12013
K562,PPIL4+ctrl,jurkat,81,44,12013
K562,PPP1R10+ctrl,jurkat,33,24,12013
K562,PPP1R11+ctrl,jurkat,92,44,12013
K562,PPP1R15B+ctrl,jurkat,31,23,12013
K562,PPP1R2+ctrl,jurkat,97,48,12013
K562,PPP1R37+ctrl,jurkat,469,55,12013
K562,PPP1R8+ctrl,jurkat,83,41,12013
K562,PPP2CA+ctrl,jurkat,258,55,12013
K562,PPP2CB+ctrl,jurkat,160,52,12013
K562,PPP2R1A+ctrl,jurkat,439,55,12013
K562,PPP2R3C+ctrl,jurkat,74,43,12013
K562,PPP4R2+ctrl,jurkat,75,40,12013
K562,PPP6C+ctrl,jurkat,1139,55,12013
K562,PRKCA+ctrl,jurkat,24,20,12013
K562,PRKRA+ctrl,jurkat,34,27,12013
K562,PRMT1+ctrl,jurkat,50,31,12013
K562,PRMT5+ctrl,jurkat,203,53,12013
K562,PRORP+ctrl,jurkat,97,47,12013
K562,PRPF18+ctrl,jurkat,50,32,12013
K562,PRPF38A+ctrl,jurkat,42,31,12013
K562,PRRC2A+ctrl,jurkat,100,43,12013
K562,PSMB2+ctrl,jurkat,21,18,12013
K562,PSMB4+ctrl,jurkat,26,21,12013
K562,PSMB6+ctrl,jurkat,81,46,12013
K562,PSMC1+ctrl,jurkat,12,11,12013
K562,PSMC2+ctrl,jurkat,15,14,12013
K562,PSMD12+ctrl,jurkat,10,9,12013
K562,PSMD4+ctrl,jurkat,57,37,12013
K562,PSMG1+ctrl,jurkat,36,27,12013
K562,PTCD1+ctrl,jurkat,72,39,12013
K562,PTCD3+ctrl,jurkat,30,25,12013
K562,PTGR2+ctrl,jurkat,94,47,12013
K562,PTPN23+ctrl,jurkat,51,35,12013
K562,PUM1+ctrl,jurkat,99,44,12013
K562,PWP1+ctrl,jurkat,61,33,12013
K562,PYROXD1+ctrl,jurkat,142,52,12013
K562,QARS+ctrl,jurkat,106,44,12013
K562,RAB4B+ctrl,jurkat,151,47,12013
K562,RABGGTA+ctrl,jurkat,168,53,12013
K562,RAC3+ctrl,jurkat,289,54,12013
K562,RACK1+ctrl,jurkat,31,25,12013
K562,RAD17+ctrl,jurkat,29,24,12013
K562,RAD21+ctrl,jurkat,19,16,12013
K562,RAD9A+ctrl,jurkat,128,50,12013
K562,RAE1+ctrl,jurkat,23,19,12013
K562,RAMAC+ctrl,jurkat,92,46,12013
K562,RARS2+ctrl,jurkat,186,55,12013
K562,RBBP4+ctrl,jurkat,31,24,12013
K562,RBM10+ctrl,jurkat,82,45,12013
K562,RBM15+ctrl,jurkat,132,49,12013
K562,RBM25+ctrl,jurkat,35,24,12013
K562,RBM28+ctrl,jurkat,141,49,12013
K562,RBM33+ctrl,jurkat,117,45,12013
K562,RBM42+ctrl,jurkat,25,17,12013
K562,RBM48+ctrl,jurkat,106,49,12013
K562,RBM8A+ctrl,jurkat,11,9,12013
K562,RCL1+ctrl,jurkat,197,53,12013
K562,RELL2+ctrl,jurkat,42,27,12013
K562,RFC2+ctrl,jurkat,40,28,12013
K562,RFC4+ctrl,jurkat,32,22,12013
K562,RINT1+ctrl,jurkat,122,51,12013
K562,RIOK2+ctrl,jurkat,62,36,12013
K562,RNASEH2C+ctrl,jurkat,226,54,12013
K562,RNF113A+ctrl,jurkat,55,34,12013
K562,RNF20+ctrl,jurkat,130,48,12013
K562,RNF31+ctrl,jurkat,85,43,12013
K562,RNMT+ctrl,jurkat,78,39,12013
K562,RNPS1+ctrl,jurkat,24,17,12013
K562,RPAP1+ctrl,jurkat,108,46,12013
K562,RPIA+ctrl,jurkat,36,26,12013
K562,RPL10+ctrl,jurkat,49,36,12013
K562,RPL11+ctrl,jurkat,29,19,12013
K562,RPL12+ctrl,jurkat,42,30,12013
K562,RPL14+ctrl,jurkat,24,21,12013
K562,RPL17+ctrl,jurkat,42,29,12013
K562,RPL18+ctrl,jurkat,42,28,12013
K562,RPL19+ctrl,jurkat,22,18,12013
K562,RPL21+ctrl,jurkat,41,29,12013
K562,RPL23A+ctrl,jurkat,51,29,12013
K562,RPL26+ctrl,jurkat,129,50,12013
K562,RPL29+ctrl,jurkat,80,45,12013
K562,RPL32+ctrl,jurkat,85,46,12013
K562,RPL34+ctrl,jurkat,41,26,12013
K562,RPL35+ctrl,jurkat,62,37,12013
K562,RPL35A+ctrl,jurkat,93,48,12013
K562,RPL37A+ctrl,jurkat,58,34,12013
K562,RPL38+ctrl,jurkat,27,23,12013
K562,RPL39+ctrl,jurkat,156,49,12013
K562,RPL4+ctrl,jurkat,37,24,12013
K562,RPL5+ctrl,jurkat,51,35,12013
K562,RPL7+ctrl,jurkat,115,47,12013
K562,RPL9+ctrl,jurkat,41,29,12013
K562,RPLP0+ctrl,jurkat,52,35,12013
K562,RPLP1+ctrl,jurkat,22,18,12013
K562,RPN2+ctrl,jurkat,43,32,12013
K562,RPP21+ctrl,jurkat,183,55,12013
K562,RPP30+ctrl,jurkat,136,46,12013
K562,RPP38+ctrl,jurkat,43,32,12013
K562,RPRD1B+ctrl,jurkat,96,42,12013
K562,RPS10+ctrl,jurkat,54,28,12013
K562,RPS11+ctrl,jurkat,59,38,12013
K562,RPS15+ctrl,jurkat,92,45,12013
K562,RPS15A+ctrl,jurkat,61,37,12013
K562,RPS19BP1+ctrl,jurkat,98,44,12013
K562,RPS2+ctrl,jurkat,102,41,12013
K562,RPS20+ctrl,jurkat,88,48,12013
K562,RPS24+ctrl,jurkat,72,43,12013
K562,RPS25+ctrl,jurkat,66,38,12013
K562,RPS27+ctrl,jurkat,60,30,12013
K562,RPS27A+ctrl,jurkat,170,52,12013
K562,RPS28+ctrl,jurkat,54,37,12013
K562,RPS29+ctrl,jurkat,90,45,12013
K562,RPS3+ctrl,jurkat,77,38,12013
K562,RPS3A+ctrl,jurkat,104,49,12013
K562,RPS4X+ctrl,jurkat,86,47,12013
K562,RPS6+ctrl,jurkat,118,48,12013
K562,RPS8+ctrl,jurkat,96,43,12013
K562,RPSA+ctrl,jurkat,67,38,12013
K562,RPTOR+ctrl,jurkat,53,36,12013
K562,RPUSD3+ctrl,jurkat,77,44,12013
K562,RRN3+ctrl,jurkat,79,45,12013
K562,RRP1+ctrl,jurkat,110,49,12013
K562,RRP12+ctrl,jurkat,123,49,12013
K562,RRP15+ctrl,jurkat,78,40,12013
K562,RRP7A+ctrl,jurkat,111,50,12013
K562,RSL1D1+ctrl,jurkat,143,49,12013
K562,RSL24D1+ctrl,jurkat,44,27,12013
K562,RSRC2+ctrl,jurkat,33,27,12013
K562,RTF1+ctrl,jurkat,33,23,12013
K562,RUVBL1+ctrl,jurkat,13,11,12013
K562,SAMD4B+ctrl,jurkat,110,49,12013
K562,SAMM50+ctrl,jurkat,46,31,12013
K562,SAP18+ctrl,jurkat,51,30,12013
K562,SARS2+ctrl,jurkat,79,41,12013
K562,SART3+ctrl,jurkat,170,54,12013
K562,SBDS+ctrl,jurkat,81,42,12013
K562,SBNO1+ctrl,jurkat,73,36,12013
K562,SCAF1+ctrl,jurkat,76,43,12013
K562,SCAP+ctrl,jurkat,111,45,12013
K562,SDAD1+ctrl,jurkat,126,49,12013
K562,SDE2+ctrl,jurkat,24,19,12013
K562,SDHC+ctrl,jurkat,62,36,12013
K562,SDHD+ctrl,jurkat,25,19,12013
K562,SEC61A1+ctrl,jurkat,127,48,12013
K562,SEC61G+ctrl,jurkat,97,47,12013
K562,SEC62+ctrl,jurkat,54,33,12013
K562,SENP6+ctrl,jurkat,52,36,12013
K562,SET+ctrl,jurkat,57,33,12013
K562,SETD1A+ctrl,jurkat,62,34,12013
K562,SETD2+ctrl,jurkat,67,36,12013
K562,SETDB1+ctrl,jurkat,125,51,12013
K562,SF3A2+ctrl,jurkat,131,52,12013
K562,SF3A3+ctrl,jurkat,26,20,12013
K562,SF3B1+ctrl,jurkat,22,20,12013
K562,SFSWAP+ctrl,jurkat,56,36,12013
K562,SH3KBP1+ctrl,jurkat,37,26,12013
K562,SHOC2+ctrl,jurkat,92,43,12013
K562,SIRT7+ctrl,jurkat,235,53,12013
K562,SKP2+ctrl,jurkat,69,40,12013
K562,SLBP+ctrl,jurkat,79,40,12013
K562,SLC25A3+ctrl,jurkat,59,33,12013
K562,SLC25A42+ctrl,jurkat,46,31,12013
K562,SLC35A4+ctrl,jurkat,37,26,12013
K562,SLC35B1+ctrl,jurkat,64,32,12013
K562,SLC35G2+ctrl,jurkat,344,55,12013
K562,SLC39A9+ctrl,jurkat,24,19,12013
K562,SLC7A6OS+ctrl,jurkat,53,36,12013
K562,SLU7+ctrl,jurkat,44,34,12013
K562,SMARCC1+ctrl,jurkat,22,18,12013
K562,SMC1A+ctrl,jurkat,44,31,12013
K562,SMG1+ctrl,jurkat,18,16,12013
K562,SMG5+ctrl,jurkat,207,52,12013
K562,SMG6+ctrl,jurkat,81,43,12013
K562,SMG7+ctrl,jurkat,46,31,12013
K562,SMG8+ctrl,jurkat,93,47,12013
K562,SMNDC1+ctrl,jurkat,30,24,12013
K562,SMUG1+ctrl,jurkat,52,28,12013
K562,SNAPC1+ctrl,jurkat,72,42,12013
K562,SNIP1+ctrl,jurkat,33,25,12013
K562,SNRNP200+ctrl,jurkat,20,19,12013
K562,SNRPA+ctrl,jurkat,69,39,12013
K562,SNRPB+ctrl,jurkat,22,16,12013
K562,SNRPC+ctrl,jurkat,22,18,12013
K562,SNRPD1+ctrl,jurkat,17,16,12013
K562,SNRPD2+ctrl,jurkat,26,19,12013
K562,SNRPD3+ctrl,jurkat,19,14,12013
K562,SNRPF+ctrl,jurkat,24,17,12013
K562,SNTB2+ctrl,jurkat,68,39,12013
K562,SOD1+ctrl,jurkat,49,31,12013
K562,SP1+ctrl,jurkat,190,53,12013
K562,SP2+ctrl,jurkat,27,21,12013
K562,SPAG7+ctrl,jurkat,28,22,12013
K562,SPATA5+ctrl,jurkat,62,38,12013
K562,SPCS3+ctrl,jurkat,108,45,12013
K562,SPEN+ctrl,jurkat,61,36,12013
K562,SRCAP+ctrl,jurkat,86,39,12013
K562,SRP19+ctrl,jurkat,75,42,12013
K562,SRP9+ctrl,jurkat,160,50,12013
K562,SRRM1+ctrl,jurkat,63,37,12013
K562,SRRM2+ctrl,jurkat,52,28,12013
K562,SRSF1+ctrl,jurkat,33,25,12013
K562,SRSF10+ctrl,jurkat,61,33,12013
K562,SSBP1+ctrl,jurkat,38,29,12013
K562,SSU72+ctrl,jurkat,223,54,12013
K562,STAG2+ctrl,jurkat,56,35,12013
K562,STAT5B+ctrl,jurkat,186,52,12013
K562,STIL+ctrl,jurkat,153,49,12013
K562,STRAP+ctrl,jurkat,89,41,12013
K562,STX18+ctrl,jurkat,82,41,12013
K562,SUGP1+ctrl,jurkat,66,40,12013
K562,SUMO2+ctrl,jurkat,66,38,12013
K562,SUPT16H+ctrl,jurkat,48,33,12013
K562,SUPT20H+ctrl,jurkat,147,50,12013
K562,SUPT5H+ctrl,jurkat,48,33,12013
K562,SUPV3L1+ctrl,jurkat,71,43,12013
K562,SURF6+ctrl,jurkat,128,52,12013
K562,TADA2A+ctrl,jurkat,118,50,12013
K562,TADA2B+ctrl,jurkat,85,45,12013
K562,TADA3+ctrl,jurkat,92,47,12013
K562,TAF10+ctrl,jurkat,117,49,12013
K562,TAF11+ctrl,jurkat,75,42,12013
K562,TAF13+ctrl,jurkat,198,51,12013
K562,TAF1A+ctrl,jurkat,38,25,12013
K562,TAF1C+ctrl,jurkat,87,39,12013
K562,TAF6+ctrl,jurkat,92,47,12013
K562,TAF7+ctrl,jurkat,95,47,12013
K562,TARDBP+ctrl,jurkat,778,55,12013
K562,TARS2+ctrl,jurkat,132,49,12013
K562,TBCB+ctrl,jurkat,42,29,12013
K562,TBL3+ctrl,jurkat,47,27,12013
K562,TBPL1+ctrl,jurkat,101,48,12013
K562,TCERG1+ctrl,jurkat,61,34,12013
K562,TCOF1+ctrl,jurkat,31,22,12013
K562,TELO2+ctrl,jurkat,96,49,12013
K562,TERF1+ctrl,jurkat,63,41,12013
K562,TERF2+ctrl,jurkat,90,42,12013
K562,TFAM+ctrl,jurkat,2443,55,12013
K562,TFAP4+ctrl,jurkat,26,20,12013
K562,TFPT+ctrl,jurkat,22,17,12013
K562,TGS1+ctrl,jurkat,147,50,12013
K562,THAP11+ctrl,jurkat,165,50,12013
K562,THOC6+ctrl,jurkat,97,48,12013
K562,THOC7+ctrl,jurkat,83,39,12013
K562,THRAP3+ctrl,jurkat,70,37,12013
K562,THUMPD1+ctrl,jurkat,72,39,12013
K562,TIMM10+ctrl,jurkat,128,49,12013
K562,TIMM13+ctrl,jurkat,42,31,12013
K562,TIMM22+ctrl,jurkat,68,38,12013
K562,TIMM23B+ctrl,jurkat,244,54,12013
K562,TIMM44+ctrl,jurkat,94,41,12013
K562,TMEM214+ctrl,jurkat,448,54,12013
K562,TMEM242+ctrl,jurkat,466,55,12013
